Call Number,Incident Number,Call Type,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Final Priority,ALS Unit,Call Type Group,Unit Type,Analysis Neighborhoods
160981150,16038838,Medical Incident,04/07/2016 09:32:35 AM,04/07/2016 09:35:16 AM,04/07/2016 09:35:26 AM,04/07/2016 09:35:33 AM,04/07/2016 09:42:05 AM,04/07/2016 10:11:34 AM,04/07/2016 10:26:49 AM,Code 2 Transport,04/07/2016 11:02:17 AM,CLAY ST/SCOTT ST,San Francisco,94115.0,3,True,Potentially Life-Threatening,MEDIC,30.0
161033654,16041055,Structure Fire / Smoke in Building,04/12/2016 07:56:01 PM,04/12/2016 07:58:05 PM,04/12/2016 07:58:16 PM,04/12/2016 07:59:22 PM,04/12/2016 08:01:19 PM,,,Fire,04/12/2016 08:03:37 PM,POST ST/HYDE ST,San Francisco,94109.0,3,False,Alarm,ENGINE,21.0
160952901,16037722,Medical Incident,04/04/2016 05:16:20 PM,04/04/2016 05:18:22 PM,04/04/2016 05:18:47 PM,04/04/2016 05:19:37 PM,,,,No Merit,04/04/2016 05:25:54 PM,ESSEX ST/FOLSOM ST,San Francisco,94105.0,2,True,Potentially Life-Threatening,MEDIC,8.0
161000022,16039551,Medical Incident,04/09/2016 12:07:30 AM,04/09/2016 12:07:30 AM,04/09/2016 12:08:06 AM,04/09/2016 12:09:55 AM,04/09/2016 12:15:33 AM,,,Code 2 Transport,04/09/2016 12:19:40 AM,BAY ST/POLK ST,San Francisco,94109.0,2,True,Potentially Life-Threatening,ENGINE,32.0
161010673,16040087,Structure Fire / Smoke in Building,04/10/2016 05:24:41 AM,04/10/2016 05:24:41 AM,04/10/2016 05:24:59 AM,04/10/2016 05:27:30 AM,04/10/2016 05:29:00 AM,,,Fire,04/10/2016 05:39:06 AM,GOLDEN GATE AVE/PIERCE ST,San Francisco,94115.0,3,True,Alarm,ENGINE,39.0
160951692,16037619,Medical Incident,04/04/2016 12:25:24 PM,04/04/2016 12:26:37 PM,04/04/2016 12:27:10 PM,04/04/2016 12:27:51 PM,04/04/2016 12:31:53 PM,,,Code 2 Transport,04/04/2016 12:32:10 PM,04TH AVE/CLEMENT ST,San Francisco,94118.0,3,True,Potentially Life-Threatening,ENGINE,11.0
161031637,16040899,Structure Fire / Smoke in Building,04/12/2016 12:07:34 PM,04/12/2016 12:08:31 PM,04/12/2016 12:09:24 PM,04/12/2016 12:10:47 PM,,,,Fire,04/12/2016 12:14:47 PM,FRANKLIN ST/CLAY ST,San Francisco,94109.0,3,False,Alarm,TRUCK,30.0
160972487,16038470,Medical Incident,04/06/2016 02:42:35 PM,04/06/2016 02:42:35 PM,04/06/2016 02:43:03 PM,04/06/2016 02:43:42 PM,04/06/2016 02:48:43 PM,04/06/2016 02:57:45 PM,04/06/2016 03:10:19 PM,Code 2 Transport,04/06/2016 03:39:31 PM,PARK PRESIDIO BLVD/CALIFORNIA ST,San Francisco,94118.0,3,False,Non Life-threatening,PRIVATE,29.0
161020280,16040398,Medical Incident,04/11/2016 03:16:00 AM,04/11/2016 03:16:00 AM,04/11/2016 03:17:15 AM,04/11/2016 03:20:07 AM,04/11/2016 03:22:41 AM,,,Code 2 Transport,04/11/2016 03:30:40 AM,STEUART ST/MISSION ST,San Francisco,94105.0,3,True,Potentially Life-Threatening,ENGINE,8.0
160931918,16036885,Medical Incident,04/02/2016 01:54:12 PM,04/02/2016 01:55:34 PM,04/02/2016 02:10:47 PM,04/02/2016 02:10:56 PM,04/02/2016 02:20:30 PM,04/02/2016 02:38:18 PM,04/02/2016 02:41:04 PM,Code 3 Transport,04/02/2016 03:09:39 PM,TIFFANY AVE/DUNCAN ST,San Francisco,94110.0,3,True,Potentially Life-Threatening,MEDIC,2.0
160951935,16037645,Medical Incident,04/04/2016 01:27:32 PM,04/04/2016 01:28:31 PM,04/04/2016 01:29:49 PM,04/04/2016 01:30:16 PM,04/04/2016 01:34:13 PM,04/04/2016 01:42:36 PM,04/04/2016 02:07:58 PM,Code 2 Transport,04/04/2016 02:55:01 PM,VALENCIA ST/MARKET ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,MEDIC,20.0
160952360,16037671,Medical Incident,04/04/2016 03:06:11 PM,04/04/2016 03:07:12 PM,04/04/2016 03:08:26 PM,04/04/2016 03:08:37 PM,04/04/2016 03:11:22 PM,,,Code 2 Transport,04/04/2016 03:14:17 PM,STEVENSON ST/07TH ST/ODD FELLOWS WAY,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,34.0
161032259,16040948,Medical Incident,04/12/2016 02:36:40 PM,04/12/2016 02:38:14 PM,04/12/2016 02:38:40 PM,04/12/2016 02:39:41 PM,04/12/2016 02:41:23 PM,,,Code 2 Transport,04/12/2016 02:51:55 PM,VERMONT ST/17TH ST,San Francisco,94107.0,3,True,Potentially Life-Threatening,ENGINE,26.0
160970460,16038284,Medical Incident,04/06/2016 05:53:55 AM,04/06/2016 05:55:13 AM,04/06/2016 05:57:15 AM,04/06/2016 05:57:24 AM,04/06/2016 06:00:43 AM,04/06/2016 06:22:53 AM,04/06/2016 06:44:24 AM,Code 2 Transport,04/06/2016 07:16:26 AM,14TH ST/MISSION ST,San Francisco,94103.0,3,True,Non Life-threatening,MEDIC,20.0
160953890,16037811,Medical Incident,04/04/2016 10:04:31 PM,04/04/2016 10:05:02 PM,04/04/2016 10:05:43 PM,04/04/2016 10:06:37 PM,04/04/2016 10:11:57 PM,04/04/2016 10:17:38 PM,04/04/2016 10:30:02 PM,Code 2 Transport,04/04/2016 11:06:49 PM,06TH ST/TEHAMA ST,San Francisco,94103.0,3,False,Potentially Life-Threatening,PRIVATE,34.0
160931324,16036816,Traffic Collision,04/02/2016 11:04:48 AM,04/02/2016 11:07:42 AM,04/02/2016 11:28:42 AM,04/02/2016 11:28:42 AM,04/02/2016 11:40:13 AM,04/02/2016 11:40:16 AM,04/02/2016 12:19:47 PM,Code 2 Transport,04/02/2016 01:27:42 PM,FULTON ST/08TH AVE,San Francisco,94122.0,2,True,Non Life-threatening,MEDIC,11.0
161030447,16040796,Medical Incident,04/12/2016 06:07:25 AM,04/12/2016 06:08:10 AM,04/12/2016 06:08:33 AM,04/12/2016 06:08:51 AM,04/12/2016 06:12:02 AM,04/12/2016 06:28:06 AM,04/12/2016 06:41:46 AM,Code 2 Transport,04/12/2016 07:21:49 AM,NEWHALL ST/NEWCOMB AVE,San Francisco,94124.0,3,True,Potentially Life-Threatening,MEDIC,1.0
160980145,16038736,Alarms,04/07/2016 01:02:27 AM,04/07/2016 01:03:42 AM,04/07/2016 01:03:53 AM,04/07/2016 01:04:52 AM,04/07/2016 01:07:20 AM,,,Fire,04/07/2016 01:11:23 AM,LARKIN ST/CALIFORNIA ST,San Francisco,94109.0,3,False,Alarm,CHIEF,21.0
161020117,16040379,Medical Incident,04/11/2016 01:00:47 AM,04/11/2016 01:01:19 AM,04/11/2016 01:01:29 AM,,,,,Code 2 Transport,04/11/2016 01:12:08 AM,24TH ST/HARRISON ST,San Francisco,94110.0,3,True,Potentially Life-Threatening,ENGINE,20.0
161022117,16040582,Medical Incident,04/11/2016 01:55:44 PM,04/11/2016 01:57:53 PM,04/11/2016 02:00:44 PM,04/11/2016 02:00:44 PM,,,,Code 2 Transport,04/11/2016 02:02:35 PM,MISSION ST/09TH ST,San Francisco,94103.0,3,False,Potentially Life-Threatening,CHIEF,34.0
160981029,16038827,Structure Fire / Smoke in Building,04/07/2016 08:58:40 AM,04/07/2016 08:58:40 AM,04/07/2016 08:59:24 AM,04/07/2016 09:01:13 AM,04/07/2016 09:04:09 AM,,,Fire,04/07/2016 09:13:02 AM,JUDAH ST/07TH AVE,San Francisco,94122.0,3,True,Alarm,ENGINE,14.0
160963647,16038172,Medical Incident,04/05/2016 08:16:25 PM,04/05/2016 08:17:32 PM,04/05/2016 08:17:58 PM,04/05/2016 08:19:19 PM,04/05/2016 08:23:46 PM,,,Fire,04/05/2016 08:29:05 PM,18TH AVE/CABRILLO ST,San Francisco,94121.0,2,True,Non Life-threatening,ENGINE,29.0
160941278,16037219,Alarms,04/03/2016 10:23:58 AM,04/03/2016 10:25:36 AM,04/03/2016 10:26:03 AM,04/03/2016 10:27:14 AM,,,,Fire,04/03/2016 10:30:54 AM,EL CAMINO DEL MAR/25TH AVE,San Francisco,94121.0,3,False,Alarm,TRUCK,33.0
160962543,16038075,Medical Incident,04/05/2016 03:48:35 PM,04/05/2016 03:49:59 PM,04/05/2016 03:50:14 PM,04/05/2016 03:50:38 PM,04/05/2016 03:59:06 PM,04/05/2016 04:05:17 PM,04/05/2016 04:14:55 PM,Code 2 Transport,04/05/2016 04:46:01 PM,FULTON ST/BRODERICK ST,San Francisco,94117.0,2,False,Non Life-threatening,PRIVATE,39.0
160963385,16038146,Medical Incident,04/05/2016 06:55:03 PM,04/05/2016 06:56:56 PM,04/05/2016 06:57:12 PM,04/05/2016 06:57:25 PM,04/05/2016 07:03:43 PM,04/05/2016 07:30:36 PM,04/05/2016 07:56:24 PM,Code 2 Transport,04/05/2016 08:26:18 PM,GEARY BLVD/PALM AVE,San Francisco,94118.0,2,True,Non Life-threatening,MEDIC,18.0
161043065,16041397,Medical Incident,04/13/2016 05:45:49 PM,04/13/2016 05:45:49 PM,04/13/2016 05:46:05 PM,04/13/2016 05:47:01 PM,04/13/2016 05:50:10 PM,,,Code 2 Transport,04/13/2016 05:54:41 PM,VAN NESS AVE/GREENWICH ST,San Francisco,94109.0,3,True,Potentially Life-Threatening,ENGINE,13.0
161041445,16041245,Medical Incident,04/13/2016 11:07:06 AM,04/13/2016 11:08:34 AM,04/13/2016 11:08:53 AM,04/13/2016 11:09:10 AM,04/13/2016 11:14:42 AM,04/13/2016 11:28:28 AM,04/13/2016 11:33:23 AM,Code 2 Transport,04/13/2016 12:07:31 PM,POLK ST/CEDAR ST,San Francisco,94109.0,2,True,Potentially Life-Threatening,MEDIC,36.0
160974679,16038724,Medical Incident,04/06/2016 11:42:58 PM,04/06/2016 11:44:48 PM,04/06/2016 11:45:49 PM,04/06/2016 11:47:11 PM,04/06/2016 11:48:48 PM,,,Code 2 Transport,04/07/2016 12:06:16 AM,ORTEGA ST/29TH AVE,San Francisco,94116.0,2,True,Non Life-threatening,ENGINE,35.0
161040812,16041192,Traffic Collision,04/13/2016 08:29:31 AM,04/13/2016 08:29:31 AM,04/13/2016 08:30:38 AM,04/13/2016 08:32:03 AM,04/13/2016 08:33:09 AM,,,Code 2 Transport,04/13/2016 08:53:37 AM,04TH ST/TOWNSEND ST,San Francisco,94107.0,3,True,Potentially Life-Threatening,ENGINE,34.0
160962144,16038042,Medical Incident,04/05/2016 02:13:08 PM,04/05/2016 02:14:08 PM,04/05/2016 02:14:47 PM,04/05/2016 02:17:38 PM,04/05/2016 02:19:06 PM,,,Code 2 Transport,04/05/2016 02:19:16 PM,POST ST/MASON ST,San Francisco,94102.0,2,False,Potentially Life-Threatening,TRUCK,21.0
160961929,16038026,Medical Incident,04/05/2016 01:18:43 PM,04/05/2016 01:22:47 PM,04/05/2016 01:24:51 PM,,,,,Code 2 Transport,04/05/2016 01:26:01 PM,EDDY ST/MASON ST,San Francisco,94102.0,3,False,Potentially Life-Threatening,TRUCK,36.0
160961123,16037948,Medical Incident,04/05/2016 10:11:09 AM,04/05/2016 10:12:45 AM,04/05/2016 10:13:11 AM,04/05/2016 10:14:42 AM,04/05/2016 10:32:09 AM,04/05/2016 10:57:03 AM,04/05/2016 11:15:19 AM,Code 2 Transport,04/05/2016 11:46:34 AM,HARRISON ST/LAPU-LAPU ST,San Francisco,94107.0,2,False,Non Life-threatening,PRIVATE,34.0
160974470,16038701,Citizen Assist / Service Call,04/06/2016 10:26:00 PM,04/06/2016 10:32:25 PM,04/06/2016 10:32:34 PM,04/06/2016 10:34:03 PM,04/06/2016 10:35:36 PM,,,Fire,04/06/2016 10:47:05 PM,GEARY ST/LARKIN ST,San Francisco,94109.0,3,False,Alarm,TRUCK,36.0
160943165,16037399,Medical Incident,04/03/2016 07:50:36 PM,04/03/2016 07:50:55 PM,04/03/2016 07:51:19 PM,04/03/2016 07:52:15 PM,04/03/2016 07:55:34 PM,,,Code 2 Transport,04/03/2016 08:05:40 PM,HOWARD ST/06TH ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,34.0
161002505,16039864,Medical Incident,04/09/2016 05:47:45 PM,04/09/2016 05:47:45 PM,04/09/2016 05:48:07 PM,04/09/2016 05:50:10 PM,04/09/2016 05:52:30 PM,,,Code 2 Transport,04/09/2016 05:59:22 PM,SYCAMORE ST/VALENCIA ST,San Francisco,94110.0,3,True,Potentially Life-Threatening,ENGINE,20.0
160923304,16036591,Alarms,04/01/2016 07:59:26 PM,04/01/2016 08:01:48 PM,04/01/2016 08:02:47 PM,04/01/2016 08:04:17 PM,,,,Fire,04/01/2016 08:12:14 PM,AMAZON AVE/MISSION ST,San Francisco,94112.0,3,False,Alarm,TRUCK,7.0
161022696,16040632,Structure Fire / Smoke in Building,04/11/2016 04:26:40 PM,04/11/2016 04:27:17 PM,04/11/2016 04:28:27 PM,04/11/2016 04:33:27 PM,04/11/2016 04:36:31 PM,,,Fire,04/11/2016 06:36:16 PM,UNIVERSITY ST/OLMSTEAD ST,San Francisco,94134.0,3,False,Alarm,TRUCK,25.0
160992920,16039412,Medical Incident,04/08/2016 06:03:50 PM,04/08/2016 06:06:46 PM,04/08/2016 06:06:58 PM,04/08/2016 06:08:45 PM,04/08/2016 06:27:09 PM,04/08/2016 06:27:11 PM,,Code 3 Transport,04/08/2016 06:42:35 PM,04TH ST/JESSIE ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,8.0
161002089,16039814,Water Rescue,04/09/2016 03:39:48 PM,04/09/2016 03:40:46 PM,04/09/2016 03:41:09 PM,04/09/2016 03:44:44 PM,04/09/2016 03:54:13 PM,,,Medical Examiner,04/09/2016 04:48:14 PM,MARINE DR/END,San Francisco,94129.0,3,False,Fire,SUPPORT,27.0
160932722,16036967,Medical Incident,04/02/2016 05:35:30 PM,04/02/2016 05:37:12 PM,04/02/2016 05:38:16 PM,04/02/2016 05:39:15 PM,04/02/2016 05:42:08 PM,,,Code 3 Transport,04/02/2016 06:21:23 PM,TERRACE DR/PORTOLA DR,San Francisco,94127.0,2,True,Potentially Life-Threatening,ENGINE,41.0
160990122,16039161,Medical Incident,04/08/2016 01:05:35 AM,04/08/2016 01:06:15 AM,04/08/2016 01:06:55 AM,04/08/2016 01:08:34 AM,04/08/2016 01:10:51 AM,,,Code 2 Transport,04/08/2016 01:36:51 AM,VALLEY ST/SAN JOSE AVE,San Francisco,94110.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,22.0
161041151,16041218,Other,04/13/2016 09:58:07 AM,04/13/2016 09:58:07 AM,04/13/2016 09:58:07 AM,04/13/2016 09:58:07 AM,04/13/2016 09:58:07 AM,,,Against Medical Advice,04/13/2016 09:59:11 AM,,,,3,False,Alarm,CHIEF,
160993746,16039498,Medical Incident,04/08/2016 09:53:55 PM,04/08/2016 09:55:53 PM,04/08/2016 10:04:06 PM,04/08/2016 10:05:39 PM,04/08/2016 10:16:35 PM,04/08/2016 10:36:06 PM,,Code 2 Transport,04/08/2016 11:08:11 PM,FAXON AVE/OCEAN AVE,San Francisco,94112.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,24.0
160971724,16038401,Medical Incident,04/06/2016 11:57:31 AM,04/06/2016 11:59:34 AM,04/06/2016 12:00:37 PM,04/06/2016 12:02:59 PM,04/06/2016 12:15:31 PM,04/06/2016 12:26:33 PM,04/06/2016 01:10:00 PM,Code 2 Transport,04/06/2016 01:16:02 PM,UNION ST/POWELL ST,San Francisco,94133.0,2,True,Potentially Life-Threatening,MEDIC,6.0
161011914,16040207,Medical Incident,04/10/2016 02:04:16 PM,04/10/2016 02:05:58 PM,04/10/2016 02:06:28 PM,04/10/2016 02:07:26 PM,04/10/2016 02:09:31 PM,,,Code 2 Transport,04/10/2016 02:23:29 PM,HOWARD ST/HARRIET ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,34.0
161040147,16041128,Medical Incident,04/13/2016 01:13:48 AM,04/13/2016 01:17:51 AM,04/13/2016 01:19:29 AM,04/13/2016 01:21:32 AM,04/13/2016 01:25:33 AM,,,Code 2 Transport,04/13/2016 01:27:47 AM,03RD ST/HOLLISTER AVE,San Francisco,94124.0,3,True,Potentially Life-Threatening,ENGINE,1.0
160940747,16037177,Alarms,04/03/2016 06:42:16 AM,04/03/2016 06:44:01 AM,04/03/2016 06:44:14 AM,04/03/2016 06:46:32 AM,,,,Fire,04/03/2016 06:53:32 AM,26TH AVE/CLEMENT ST,San Francisco,94121.0,3,False,Alarm,TRUCK,29.0
160933412,16037041,Structure Fire / Smoke in Building,04/02/2016 09:00:54 PM,04/02/2016 09:02:05 PM,04/02/2016 09:02:17 PM,04/02/2016 09:02:27 PM,,,,Fire,04/02/2016 09:06:32 PM,GUERRERO ST/DUBOCE AVE,San Francisco,94103.0,3,True,Alarm,MEDIC,20.0
160941645,16037249,Medical Incident,04/03/2016 12:08:12 PM,04/03/2016 12:08:36 PM,04/03/2016 12:08:53 PM,04/03/2016 12:09:34 PM,04/03/2016 12:14:29 PM,04/03/2016 12:35:48 PM,04/03/2016 12:42:45 PM,Code 2 Transport,04/03/2016 01:20:32 PM,SUTTER ST/POWELL ST,San Francisco,94108.0,3,False,Potentially Life-Threatening,PRIVATE,8.0
160933115,16037008,Medical Incident,04/02/2016 07:28:05 PM,04/02/2016 07:28:53 PM,04/02/2016 07:29:15 PM,04/02/2016 07:30:38 PM,04/02/2016 07:34:51 PM,,,Code 2 Transport,04/02/2016 07:49:44 PM,TURNER TER/MISSOURI ST,San Francisco,94107.0,3,True,Potentially Life-Threatening,ENGINE,26.0
161003618,16039991,Structure Fire / Smoke in Building,04/09/2016 11:15:24 PM,04/09/2016 11:17:47 PM,04/09/2016 11:27:17 PM,04/09/2016 11:28:41 PM,,,,Fire,04/09/2016 11:32:04 PM,19TH ST/OAKWOOD ST,San Francisco,94110.0,3,False,Alarm,TRUCK,20.0
160983202,16039067,Medical Incident,04/07/2016 06:37:01 PM,04/07/2016 06:37:32 PM,04/07/2016 06:37:58 PM,,,,,Code 2 Transport,04/07/2016 06:39:53 PM,04TH ST/JESSIE ST,San Francisco,94103.0,3,False,Potentially Life-Threatening,RESCUE SQUAD,8.0
160960367,16037883,Medical Incident,04/05/2016 05:05:01 AM,04/05/2016 05:06:26 AM,04/05/2016 05:06:46 AM,04/05/2016 05:08:49 AM,04/05/2016 05:14:01 AM,04/05/2016 05:23:22 AM,04/05/2016 05:39:04 AM,Code 2 Transport,04/05/2016 06:18:09 AM,NATOMA ST/08TH ST,San Francisco,94103.0,3,False,Potentially Life-Threatening,PRIVATE,34.0
160960630,16037910,Structure Fire / Smoke in Building,04/05/2016 07:49:15 AM,04/05/2016 07:53:24 AM,04/05/2016 07:53:40 AM,04/05/2016 07:53:49 AM,04/05/2016 07:58:27 AM,,,Fire,04/05/2016 08:00:18 AM,GOLDEN GATE AVE/PIERCE ST,San Francisco,94115.0,3,True,Alarm,MEDIC,39.0
160970491,16038287,Vehicle Fire,04/06/2016 06:16:07 AM,04/06/2016 06:17:11 AM,04/06/2016 06:17:18 AM,04/06/2016 06:19:07 AM,04/06/2016 06:21:01 AM,,,Fire,04/06/2016 06:51:56 AM,FLOOD AVE/CONGO ST,San Francisco,94131.0,3,True,Fire,ENGINE,41.0
161033812,16041068,Medical Incident,04/12/2016 08:45:20 PM,04/12/2016 08:45:20 PM,04/12/2016 08:45:30 PM,04/12/2016 08:45:52 PM,,,,Cancelled,04/12/2016 08:48:03 PM,MYRTLE ST/LARKIN ST,San Francisco,94109.0,2,True,Non Life-threatening,MEDIC,36.0
160993255,16039438,Medical Incident,04/08/2016 07:23:05 PM,04/08/2016 07:24:15 PM,04/08/2016 07:24:38 PM,04/08/2016 07:24:47 PM,04/08/2016 07:28:00 PM,04/08/2016 07:47:26 PM,04/08/2016 08:06:48 PM,Code 2 Transport,04/08/2016 08:45:36 PM,LEAVENWORTH ST/TURK ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,MEDIC,36.0
160981549,16038887,Medical Incident,04/07/2016 11:25:52 AM,04/07/2016 11:26:30 AM,04/07/2016 11:28:33 AM,04/07/2016 11:28:52 AM,04/07/2016 11:38:20 AM,04/07/2016 11:57:23 AM,04/07/2016 12:06:34 PM,Code 2 Transport,04/07/2016 12:32:00 PM,KEARNY ST/JACKSON ST,San Francisco,94111.0,3,True,Potentially Life-Threatening,MEDIC,6.0
161031177,16040860,Medical Incident,04/12/2016 10:12:45 AM,04/12/2016 10:14:30 AM,04/12/2016 10:14:52 AM,04/12/2016 10:16:28 AM,04/12/2016 10:22:34 AM,,,Code 2 Transport,04/12/2016 10:27:47 AM,EDDY ST/CYRIL MAGNIN ST,San Francisco,94102.0,2,True,Non Life-threatening,ENGINE,36.0
161032417,16040959,Medical Incident,04/12/2016 03:14:21 PM,04/12/2016 03:16:17 PM,04/12/2016 03:16:58 PM,04/12/2016 03:18:20 PM,,,,Unable to Locate,04/12/2016 03:33:13 PM,GEARY BLVD/ARGUELLO BLVD,San Francisco,94118.0,2,False,Non Life-threatening,PRIVATE,11.0
161032096,16040935,Medical Incident,04/12/2016 02:02:59 PM,04/12/2016 02:04:29 PM,04/12/2016 02:04:37 PM,04/12/2016 02:05:05 PM,04/12/2016 02:15:13 PM,,,Against Medical Advice,04/12/2016 02:18:15 PM,SILVER AVE/CAMBRIDGE ST,San Francisco,94134.0,3,True,Potentially Life-Threatening,MEDIC,7.0
161012899,16040292,Medical Incident,04/10/2016 06:53:38 PM,04/10/2016 06:54:21 PM,04/10/2016 06:54:49 PM,04/10/2016 06:55:43 PM,04/10/2016 07:00:51 PM,04/10/2016 07:24:08 PM,04/10/2016 07:37:36 PM,Code 2 Transport,04/10/2016 08:04:43 PM,BAY ST/COLUMBUS AVE,San Francisco,94133.0,3,False,Potentially Life-Threatening,PRIVATE,32.0
160933616,16037058,Medical Incident,04/02/2016 10:00:29 PM,04/02/2016 10:01:50 PM,04/02/2016 10:02:20 PM,04/02/2016 10:03:39 PM,04/02/2016 10:06:07 PM,,,Code 2 Transport,04/02/2016 10:15:14 PM,EDDY ST/HYDE ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,ENGINE,36.0
160930736,16036741,Structure Fire / Smoke in Building,04/02/2016 07:41:07 AM,04/02/2016 07:47:02 AM,04/02/2016 07:47:27 AM,04/02/2016 07:49:33 AM,04/02/2016 07:52:09 AM,,,Fire,04/02/2016 08:23:36 AM,ALBION ST/16TH ST,San Francisco,94110.0,3,True,Fire,ENGINE,20.0
160970070,16038245,Medical Incident,04/06/2016 12:27:45 AM,04/06/2016 12:28:55 AM,04/06/2016 12:29:06 AM,04/06/2016 12:30:49 AM,04/06/2016 12:32:55 AM,,,Code 2 Transport,04/06/2016 12:39:54 AM,GRANVILLE WAY/CLAREMONT BLVD,San Francisco,94127.0,2,True,Potentially Life-Threatening,ENGINE,41.0
160980381,16038769,Alarms,04/07/2016 03:31:16 AM,04/07/2016 03:31:57 AM,04/07/2016 03:32:33 AM,04/07/2016 03:34:05 AM,04/07/2016 03:37:38 AM,,,Fire,04/07/2016 03:50:03 AM,VAN NESS AVE/SUTTER ST,San Francisco,94109.0,3,False,Alarm,CHIEF,39.0
161002147,16039821,Structure Fire / Smoke in Building,04/09/2016 03:59:38 PM,04/09/2016 04:00:36 PM,04/09/2016 04:00:43 PM,04/09/2016 04:02:02 PM,04/09/2016 04:09:21 PM,,,Fire,04/09/2016 04:09:26 PM,19TH AVE/WAWONA ST,San Francisco,94132.0,3,True,Alarm,ENGINE,41.0
161001012,16039683,Medical Incident,04/09/2016 09:38:19 AM,04/09/2016 09:39:34 AM,04/09/2016 09:39:45 AM,04/09/2016 09:42:56 AM,04/09/2016 09:45:41 AM,,,Code 2 Transport,04/09/2016 09:51:45 AM,LAGUNA ST/IVY ST,San Francisco,94102.0,2,True,Non Life-threatening,ENGINE,9.0
160982029,16038930,Structure Fire / Smoke in Building,04/07/2016 01:27:19 PM,04/07/2016 01:27:43 PM,04/07/2016 01:28:06 PM,04/07/2016 01:28:32 PM,04/07/2016 01:30:47 PM,,,Code 2 Transport,04/07/2016 03:51:36 PM,SPARROW ST/CALEDONIA ST,San Francisco,94103.0,3,True,Fire,ENGINE,20.0
160951633,16037611,Medical Incident,04/04/2016 12:13:47 PM,04/04/2016 12:14:45 PM,04/04/2016 12:15:53 PM,04/04/2016 12:16:29 PM,04/04/2016 12:17:54 PM,,,Code 2 Transport,04/04/2016 12:22:35 PM,MCALLISTER ST/FILLMORE ST,San Francisco,94115.0,2,True,Potentially Life-Threatening,ENGINE,39.0
161003328,16039959,Medical Incident,04/09/2016 10:03:39 PM,04/09/2016 10:03:39 PM,04/09/2016 10:04:26 PM,04/09/2016 10:04:38 PM,,,,No Merit,04/09/2016 10:09:47 PM,SHRADER ST/PAGE ST,San Francisco,94117.0,2,True,Non Life-threatening,MEDIC,3.0
160982431,16038980,Medical Incident,04/07/2016 03:11:38 PM,04/07/2016 03:12:20 PM,04/07/2016 03:12:43 PM,04/07/2016 03:12:49 PM,04/07/2016 03:18:53 PM,04/07/2016 03:27:35 PM,04/07/2016 03:41:29 PM,Code 2 Transport,04/07/2016 03:59:19 PM,SUTTER ST/OCTAVIA ST,San Francisco,94109.0,2,True,Non Life-threatening,MEDIC,30.0
160933122,16037009,Medical Incident,04/02/2016 07:31:46 PM,04/02/2016 07:31:46 PM,04/02/2016 07:32:09 PM,,,,,Cancelled,04/02/2016 07:37:09 PM,TURK ST/JONES ST,San Francisco,94102.0,3,False,Potentially Life-Threatening,PRIVATE,36.0
160981334,16038865,Alarms,04/07/2016 10:25:07 AM,04/07/2016 10:26:44 AM,04/07/2016 10:27:02 AM,04/07/2016 10:29:13 AM,,,,Fire,04/07/2016 10:34:30 AM,VERMONT ST/15TH ST,San Francisco,94103.0,3,False,Alarm,CHIEF,4.0
160972032,16038425,Medical Incident,04/06/2016 01:04:19 PM,04/06/2016 01:06:29 PM,04/06/2016 01:08:53 PM,04/06/2016 01:09:43 PM,04/06/2016 01:11:47 PM,,,Code 2 Transport,04/06/2016 01:21:10 PM,LARKIN ST/PINE ST,San Francisco,94109.0,3,False,Potentially Life-Threatening,ENGINE,21.0
160964155,16038221,Medical Incident,04/05/2016 11:15:36 PM,04/05/2016 11:16:24 PM,04/05/2016 11:18:09 PM,04/05/2016 11:18:47 PM,04/05/2016 11:25:09 PM,04/05/2016 11:47:38 PM,04/06/2016 12:08:01 AM,Code 2 Transport,04/06/2016 12:40:17 AM,JANSEN ST/LOMBARD ST,San Francisco,94133.0,3,True,Potentially Life-Threatening,MEDIC,32.0
161032519,16040965,Medical Incident,04/12/2016 03:41:12 PM,04/12/2016 03:41:31 PM,04/12/2016 03:41:45 PM,04/12/2016 03:43:01 PM,04/12/2016 03:52:36 PM,,,SFPD,04/12/2016 03:53:50 PM,ESMERALDA AVE/COLERIDGE ST,San Francisco,94110.0,2,False,Non Life-threatening,PRIVATE,2.0
212033056,21086937,Medical Incident,07/22/2021 08:19:58 PM,07/22/2021 08:21:08 PM,07/22/2021 08:21:21 PM,07/22/2021 08:22:33 PM,07/22/2021 08:24:37 PM,,,No Merit,07/22/2021 08:26:33 PM,SUNSET BLVD/NORIEGA ST,San Francisco,94122.0,3,True,Potentially Life-Threatening,ENGINE,35.0
